,changepoint_prior_scale,changepoint_range,daily_seasonality,growth,holidays_prior_scale,interval_width,n_changepoints,seasonality_mode,seasonality_prior_scale,uncertainty_samples,weekly_seasonality,yearly_seasonality,sku,loss,loss_function,training_time
23,0.23895458935744301,0.8678869041785238,False,flat,1.140064558428513,0.8039846928318497,5,multiplicative,24.9587717656982,1000,True,False,PSD8F689H89H,0.9825706634205135,remse,153.59728598594666
24,0.060963591457693235,0.7031300312505671,False,flat,2.492320839908345,0.8408233672647208,5,additive,26.752612080930145,1000,True,False,PSD8F689H89H,0.9825756080474795,remse,153.59728598594666
25,0.12930824736553614,0.8736435047167365,False,flat,0.8244550870961287,0.9039096888638523,20,additive,20.610407068011394,2000,True,False,PSD8F689H89H,0.9825756080474795,remse,153.59728598594666
26,0.05501953854172568,0.7180496895610813,False,flat,1.9455510604979962,0.8549886776224149,20,multiplicative,23.614586216756145,1000,True,True,PSD8F689H89H,9.411114238850292,remse,153.59728598594666
27,0.15886718987253357,0.8682430656247958,False,linear,2.1653522195988537,0.9149944826691042,20,multiplicative,19.16180873804973,2000,False,False,PSD8F689H89H,2.0280066172189497,remse,153.59728598594666
28,0.06192371177899341,0.7531448878395097,False,flat,1.0818299317084747,0.9306991470542127,20,additive,23.856338802616968,2000,False,False,PSD8F689H89H,0.9813461936193083,remse,153.59728598594666
29,0.13545945765364653,0.7222930687610208,False,flat,1.3400427042540506,0.8063291754513505,15,multiplicative,13.534727287331307,1000,True,False,PSD8F689H89H,0.9825692101136794,remse,153.59728598594666
30,0.13023327202891516,0.7323178507829161,False,linear,2.498662335887988,0.9694395390984808,20,multiplicative,22.933895735092477,2000,True,True,PSD8F689H89H,5.955410517567463,remse,153.59728598594666
31,0.22416006646400227,0.851643323705505,False,flat,0.5729090130550303,0.998781647848158,20,additive,27.171459234553822,2000,False,False,PSD8F689H89H,0.9813461936193083,remse,153.59728598594666
32,0.1813361523399699,0.7902035059443704,False,flat,0.5134185835636462,0.8650523287743419,15,additive,28.9652876944158,2000,False,False,PSD8F689H89H,0.9813461936193083,remse,153.59728598594666
33,0.08341419966482291,0.7234037442392527,False,linear,1.5266566829004153,0.9390594128297786,5,additive,29.62472224685838,2000,False,True,PSD8F689H89H,4.419301036210384,remse,153.59728598594666
34,0.17554226796023176,0.7591053334782645,False,linear,2.4933554355243013,0.9385486522105209,15,multiplicative,27.57787889129881,2000,False,False,PSD8F689H89H,2.1181069358068414,remse,153.59728598594666
35,0.16210414646678453,0.7902397821223861,False,flat,2.453798387347116,0.8052098532556236,20,multiplicative,29.976526890663585,2000,False,False,PSD8F689H89H,0.9813461936193083,remse,153.59728598594666
36,0.16784501434424653,0.800510496752655,False,flat,1.1246692987628786,0.9139316519380505,5,additive,18.714768612227317,1000,True,False,PSD8F689H89H,0.9825756080474795,remse,153.59728598594666
37,0.05745048237762911,0.8445604236875688,False,linear,0.5640338886164757,0.8690176683114594,20,additive,29.988486640196314,2000,True,True,PSD8F689H89H,4.440368583569641,remse,153.59728598594666
38,0.2466019435969819,0.7204086647250135,False,linear,0.7548144488742408,0.896263396118532,20,multiplicative,12.621326203139374,1000,False,False,PSD8F689H89H,2.3173095940770674,remse,153.59728598594666
39,0.17219493954958537,0.7121034026758769,False,flat,2.457716620329041,0.8061498029335306,15,multiplicative,10.129303591347416,1000,False,False,PSD8F689H89H,0.9813461936193083,remse,153.59728598594666
0,0.07217510558866319,0.8290575580227171,False,linear,0.9711131359178762,0.8312709872770697,10,additive,19.851607488760038,2000,True,True,PSD9L59C3HX2,2.790269136428833,custom,157.70269536972046
1,0.20137413692013661,0.8288954556256078,False,flat,2.3996804652520796,0.8989822669490635,20,additive,13.706958105564196,2000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
2,0.1594488715938344,0.8112365265248276,False,linear,1.8989316101550524,0.9540818444620396,5,additive,24.73843147687174,2000,False,True,PSD9L59C3HX2,2.7929880619049072,custom,157.70269536972046
3,0.09086522198344332,0.8017103194074879,False,flat,0.845387172104711,0.8776862919980946,10,multiplicative,20.818188903551885,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
4,0.11510408621393636,0.7002430770993475,False,linear,0.7671031660340475,0.9926920442646373,20,multiplicative,11.599190964891017,1000,True,True,PSD9L59C3HX2,2.079115390777588,custom,157.70269536972046
5,0.19302481468774552,0.8272382175895647,False,linear,1.4631855739529234,0.9650310850356495,10,additive,12.942357437598758,2000,False,True,PSD9L59C3HX2,2.7902708053588867,custom,157.70269536972046
6,0.052855577008140635,0.8220448835313974,False,linear,0.5357937341718733,0.8065199748959517,15,multiplicative,13.714529180777134,1000,True,True,PSD9L59C3HX2,2.0832321643829346,custom,157.70269536972046
7,0.1820746971242418,0.7694143234390475,False,linear,0.8181793677516251,0.9289083100690121,15,additive,22.524370899032363,2000,True,True,PSD9L59C3HX2,2.796736001968384,custom,157.70269536972046
8,0.1545456267294406,0.7611930113187807,False,linear,1.4043573147537174,0.9821858068689165,10,additive,27.792265558301267,2000,False,False,PSD9L59C3HX2,2.107034206390381,custom,157.70269536972046
9,0.13344944165045428,0.8492928935563497,False,flat,1.9489159616336784,0.9331365444863283,20,additive,21.68191142742686,2000,True,True,PSD9L59C3HX2,2.0860629081726074,custom,157.70269536972046
10,0.07652933177087765,0.8412573106230333,False,linear,1.3250346923722636,0.8324248996555357,20,additive,24.603852721436258,1000,False,True,PSD9L59C3HX2,2.7955939769744873,custom,157.70269536972046
11,0.24728954985396134,0.731250301734029,False,linear,1.4828650986481138,0.9433684116109473,15,multiplicative,19.686348441363343,2000,True,True,PSD9L59C3HX2,2.0878143310546875,custom,157.70269536972046
12,0.0691424336684165,0.8068896758108197,False,flat,1.0019036614279109,0.8469631874083077,10,multiplicative,20.72670832016062,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
13,0.18896252923498197,0.7750196177517302,False,flat,2.149487671718399,0.9475417369937867,20,additive,17.978261994570165,2000,True,True,PSD9L59C3HX2,2.0852088928222656,custom,157.70269536972046
14,0.23210131012349844,0.7343284295132096,False,flat,2.471700722595784,0.8253993956912602,15,multiplicative,17.06550478558934,2000,True,True,PSD9L59C3HX2,2.064548969268799,custom,157.70269536972046
15,0.13542465123778769,0.7985504756484199,False,linear,1.2460688905495094,0.9245537814312995,10,multiplicative,15.85943906287429,1000,True,True,PSD9L59C3HX2,2.0837583541870117,custom,157.70269536972046
16,0.07381547676088021,0.7583928072486011,False,linear,0.5122160817503878,0.8888098284368235,20,multiplicative,16.333908445571282,2000,False,False,PSD9L59C3HX2,2.090331554412842,custom,157.70269536972046
17,0.225078381864939,0.7979400422176444,False,linear,1.8848591914508097,0.945449224321442,10,additive,16.414677054666903,1000,False,False,PSD9L59C3HX2,2.0923242568969727,custom,157.70269536972046
18,0.2439232250269482,0.8065456463088757,False,linear,1.3920275278493857,0.8224829892992149,20,additive,20.575908442628776,2000,True,True,PSD9L59C3HX2,2.803734064102173,custom,157.70269536972046
19,0.13464368025025308,0.779631423578153,False,linear,1.96347988203846,0.8849469525618173,15,multiplicative,17.98654377581347,2000,True,True,PSD9L59C3HX2,2.082637310028076,custom,157.70269536972046
20,0.18616053352623624,0.7096773248128325,False,linear,2.139812140357391,0.8943068980684921,5,multiplicative,14.560354228267919,2000,True,True,PSD9L59C3HX2,2.0771806240081787,custom,157.70269536972046
21,0.13588734667010638,0.780204316631087,False,linear,0.9897704491160217,0.8482790103275082,10,additive,29.069441199127006,2000,False,True,PSD9L59C3HX2,2.7899582386016846,custom,157.70269536972046
22,0.17890296363217084,0.7372500574267739,False,flat,1.9420455418699307,0.9544549431271043,15,multiplicative,18.597645599616722,2000,True,True,PSD9L59C3HX2,2.0658979415893555,custom,157.70269536972046
23,0.17609519920319444,0.7085210410999551,False,flat,2.1794581759643736,0.8061063783048429,20,additive,18.141036996769135,2000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
24,0.18414865323702578,0.7361937377667624,False,flat,0.6914878813419212,0.9714258067790112,20,additive,11.37734294279304,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
25,0.0951450026577983,0.8215108158087636,False,flat,1.8553551484862292,0.8706553972524532,20,additive,15.985651842642316,2000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
26,0.10410656650127843,0.8554100160659642,False,linear,2.143588985539461,0.9427418661151628,10,additive,20.77569089913554,1000,True,True,PSD9L59C3HX2,2.7856967449188232,custom,157.70269536972046
27,0.13472084267943635,0.7368088777660795,False,flat,2.3853431868191564,0.9601019293301016,20,multiplicative,16.860443404620003,2000,False,False,PSD9L59C3HX2,2.0623795986175537,custom,157.70269536972046
28,0.14065309329525605,0.8048298973797026,False,linear,2.118877452241167,0.8731200446987105,15,multiplicative,17.967747354014943,1000,True,True,PSD9L59C3HX2,2.081853151321411,custom,157.70269536972046
29,0.1700722756607116,0.7321744240876366,False,flat,2.293163142567656,0.8811806294105252,20,multiplicative,15.63145257476965,2000,True,True,PSD9L59C3HX2,2.0645124912261963,custom,157.70269536972046
30,0.18713771829056347,0.7042025686706713,False,linear,2.4843578614086157,0.9408823345856502,20,additive,15.408393834691747,2000,False,True,PSD9L59C3HX2,2.7909295558929443,custom,157.70269536972046
31,0.16439645485607135,0.8294410367546381,False,flat,1.201936517679309,0.8773733819641805,20,multiplicative,16.89891278405255,2000,True,False,PSD9L59C3HX2,2.06274676322937,custom,157.70269536972046
32,0.07433742372125957,0.7338725020490625,False,flat,1.0032917570701572,0.8868025521158942,20,multiplicative,14.700964851970987,2000,True,False,PSD9L59C3HX2,2.06274676322937,custom,157.70269536972046
33,0.1444566649097996,0.8616578204353122,False,flat,2.468784974979911,0.9297298301222843,20,additive,23.638103019461575,2000,True,True,PSD9L59C3HX2,2.0844337940216064,custom,157.70269536972046
34,0.2144722948058838,0.8317594872190699,False,flat,0.729672760986132,0.9876434858360685,20,multiplicative,20.310830510295318,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
35,0.14589002004745594,0.8958236151457051,False,linear,2.020395415541562,0.9367137569631586,15,multiplicative,15.637809630985554,1000,True,True,PSD9L59C3HX2,2.080444812774658,custom,157.70269536972046
36,0.1546817676617116,0.7745443017267437,False,flat,0.520243733847038,0.8351990074421539,10,multiplicative,17.876147604335294,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
37,0.15194178800913286,0.7951236581059593,False,flat,0.5297900528200967,0.9630641412542535,10,multiplicative,15.701637015325023,1000,False,False,PSD9L59C3HX2,2.0623795986175537,custom,157.70269536972046
38,0.09602722258183527,0.7925839107947495,False,linear,1.1899998328142423,0.9824728716112145,5,multiplicative,16.942358632183907,1000,True,False,PSD9L59C3HX2,2.095642566680908,custom,157.70269536972046
39,0.1427159309472799,0.8291702481929951,False,flat,2.4551881299142506,0.996321304810833,10,multiplicative,15.804432079886732,1000,True,False,PSD9L59C3HX2,2.062747001647949,custom,157.70269536972046
0,0.18189537597024058,0.8258209738214559,False,flat,1.2974684812476383,0.8331261782615054,20,additive,29.6526113107817,1000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
1,0.0664537668150269,0.8968948567900017,False,flat,1.0172982388536014,0.951586018095793,5,multiplicative,24.984563125392263,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
2,0.1521289051041672,0.8401214838445911,False,flat,0.7529900817333437,0.9933185455186602,15,multiplicative,14.704372740891799,1000,False,True,PSD9L59C3HX2,2.487087091313342,mse,155.6733148097992
3,0.09248781357896206,0.8553814160664166,False,linear,0.807323309111444,0.8297412602615322,5,additive,20.974930738570592,1000,False,True,PSD9L59C3HX2,12.44232769779219,mse,155.6733148097992
4,0.2467622554398357,0.7509500664826648,False,flat,1.242911594583797,0.8245146701733773,5,multiplicative,18.777790887772987,1000,False,True,PSD9L59C3HX2,2.485667632339203,mse,155.6733148097992
5,0.147525531907791,0.7915023145383655,False,flat,2.3796960480730593,0.951790156250445,20,additive,15.6871059460235,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
6,0.22762604930052427,0.865514758635964,False,linear,1.859559747237068,0.8369032191885293,10,multiplicative,27.06132943479516,1000,False,False,PSD9L59C3HX2,2.59410374837992,mse,155.6733148097992
7,0.18547453323786672,0.8501571084985435,False,linear,2.1972788315614213,0.9196798566512177,15,multiplicative,25.315437675250237,2000,True,True,PSD9L59C3HX2,2.607076720731075,mse,155.6733148097992
8,0.20290855950316128,0.8454052504639382,False,flat,0.9564864060109839,0.8567763064984366,15,additive,23.04094751871842,1000,True,False,PSD9L59C3HX2,2.0835316477300942,mse,155.6733148097992
9,0.24546074887419295,0.7161336736041838,False,linear,1.4048534142206757,0.8053486839316959,10,additive,27.909235308429135,2000,False,False,PSD9L59C3HX2,2.360353631691992,mse,155.6733148097992
10,0.13225567989343923,0.8287365495161707,False,linear,1.8492539417401068,0.8781823964027722,15,multiplicative,28.113618073233365,1000,False,False,PSD9L59C3HX2,2.6064846598206577,mse,155.6733148097992
11,0.1954476339986439,0.8455811466101829,False,linear,1.0271861933656417,0.9291947364708437,20,additive,15.781565166728694,2000,True,False,PSD9L59C3HX2,2.5143044930310356,mse,155.6733148097992
12,0.16688267407950408,0.8801795864871369,False,linear,1.0855400357772833,0.9771396434335957,15,multiplicative,25.802818729532124,1000,False,True,PSD9L59C3HX2,2.6066090973091502,mse,155.6733148097992
13,0.20336694070112932,0.7587077868986156,False,flat,1.5498960194697806,0.8975103262412198,20,additive,15.532495543493514,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
14,0.18863993384570826,0.7411889502595718,False,flat,1.711939491377933,0.894907499192519,5,multiplicative,16.30905069788355,1000,False,True,PSD9L59C3HX2,2.486624965816013,mse,155.6733148097992
15,0.17324506132455342,0.844248864451026,False,flat,2.486094631975425,0.854411796392964,15,additive,25.35704835690446,1000,True,False,PSD9L59C3HX2,2.0835316536561437,mse,155.6733148097992
16,0.1300471243279276,0.8296615722576568,False,linear,2.4964642906083276,0.9190820419017082,15,multiplicative,22.95012237789308,1000,False,False,PSD9L59C3HX2,2.6047951759014603,mse,155.6733148097992
17,0.1693162060357184,0.8120693223264551,False,flat,1.75565504725009,0.9430337106543645,20,additive,26.947007801644936,1000,True,False,PSD9L59C3HX2,2.0835316536561437,mse,155.6733148097992
18,0.12214653433786762,0.7205667201545831,False,linear,1.843417084107048,0.9820140945667761,5,additive,25.797044064526435,1000,True,True,PSD9L59C3HX2,12.42397625193327,mse,155.6733148097992
19,0.22340183013294712,0.748299997357387,False,flat,0.7319629424627707,0.9785705774505433,10,additive,28.336725397517817,1000,True,False,PSD9L59C3HX2,2.0835316536561437,mse,155.6733148097992
20,0.20806049468082732,0.8722903963568047,False,flat,0.9930137873814606,0.9685870504614575,10,additive,21.441802810689452,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
21,0.24027902669166867,0.8119336439037637,False,flat,2.371976753179048,0.999126440399857,10,additive,10.808326069316017,2000,True,False,PSD9L59C3HX2,2.0835316375379396,mse,155.6733148097992
22,0.2435878405615397,0.8001128040132942,False,flat,2.4859056043101226,0.8309733353868866,15,multiplicative,14.062122637295014,2000,False,True,PSD9L59C3HX2,2.4933236129045317,mse,155.6733148097992
23,0.12460997595696421,0.8127766828615643,False,flat,1.8764058330736657,0.9539456283487601,5,multiplicative,18.43681290718149,2000,True,False,PSD9L59C3HX2,2.083497136278096,mse,155.6733148097992
24,0.16551315178836146,0.8674828270537703,False,linear,2.13894297605437,0.8116255175203514,20,additive,26.77038510580521,2000,True,True,PSD9L59C3HX2,12.487615328137489,mse,155.6733148097992
25,0.24695067990358432,0.802984698148486,False,linear,2.4869939648362043,0.8625973010607391,10,multiplicative,24.01694060264139,2000,True,True,PSD9L59C3HX2,2.6158509964245193,mse,155.6733148097992
26,0.14559376879249225,0.8811148439032404,False,linear,0.517283670453428,0.8849940354997682,10,multiplicative,15.940965762067488,2000,True,False,PSD9L59C3HX2,2.606170768247404,mse,155.6733148097992
27,0.09789992058228658,0.7695505812434619,False,linear,2.1155031055871865,0.9335112988093817,5,multiplicative,13.038953880411539,1000,False,True,PSD9L59C3HX2,2.608078414810668,mse,155.6733148097992
28,0.09556573995318603,0.8351169658879811,False,flat,2.4188844008954433,0.8659208663229776,5,additive,12.72123235618578,2000,False,True,PSD9L59C3HX2,2.41014642807779,mse,155.6733148097992
29,0.11544878490586295,0.8983086455998294,False,linear,1.3283716070107028,0.8224395301992213,10,multiplicative,15.161665804184878,2000,True,True,PSD9L59C3HX2,2.602816409984375,mse,155.6733148097992
30,0.05325966267443299,0.8975832126621968,False,flat,2.406899758536043,0.9621107675155518,20,additive,10.02160069140168,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
31,0.10229709118478927,0.7147760593947063,False,linear,0.6888139870581731,0.9060016774184158,20,multiplicative,14.122345429581069,1000,False,True,PSD9L59C3HX2,2.607571836076181,mse,155.6733148097992
32,0.19016021215139695,0.780712929708499,False,flat,2.4963021327186814,0.9766760969017898,20,additive,20.264484750405874,1000,True,True,PSD9L59C3HX2,2.406743419093754,mse,155.6733148097992
33,0.11946714116205653,0.7499141832163466,False,linear,0.6083903872249932,0.8045663249596411,15,additive,10.01777569119621,2000,True,False,PSD9L59C3HX2,2.5838991992306233,mse,155.6733148097992
34,0.2113761819495092,0.7112718404038959,False,flat,0.6748899520445313,0.8476765581959452,10,multiplicative,10.004455651048435,1000,True,False,PSD9L59C3HX2,2.0834925100831354,mse,155.6733148097992
35,0.07926439720782359,0.8587495761074422,False,linear,2.2996358562173143,0.8108040346209708,15,additive,10.010685925761429,1000,True,False,PSD9L59C3HX2,2.6063388543811947,mse,155.6733148097992
36,0.07647930737982839,0.7376073044755332,False,flat,0.7943529486655061,0.8127343642627192,5,additive,18.853618748178015,2000,False,False,PSD9L59C3HX2,2.06359493955658,mse,155.6733148097992
37,0.07258453564644494,0.8018830366956605,False,flat,2.074561216065714,0.942133141391742,5,multiplicative,10.280551908185753,2000,False,True,PSD9L59C3HX2,2.4845259550708043,mse,155.6733148097992
38,0.10553879607074301,0.7660182401051051,False,linear,1.056510846372603,0.8662701059767168,20,multiplicative,16.164813509069962,1000,True,False,PSD9L59C3HX2,2.607810482684142,mse,155.6733148097992
39,0.19391818979818526,0.7002383660305688,False,flat,1.9652109330260843,0.9364734812376306,20,additive,15.510916335442266,1000,False,True,PSD9L59C3HX2,2.406329703531492,mse,155.6733148097992
0,0.18973738591035189,0.7878295036738583,False,flat,1.4361564050888007,0.8068034299543583,5,additive,13.265401040991215,1000,True,False,PSD9L59C3HX2,0.5200721139300509,huber_loss,152.685715675354
1,0.10451895511676068,0.8040098300286268,False,flat,0.5238608816739689,0.9729550765122186,20,additive,22.43424333177643,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
2,0.06529336221950605,0.7787261364982347,False,linear,1.5036311948961547,0.9669349684071595,5,multiplicative,29.494255854389237,1000,True,True,PSD9L59C3HX2,0.5611282948332115,huber_loss,152.685715675354
3,0.18160799454898136,0.7413272406843481,False,flat,1.4968274368564904,0.9949267750173494,5,additive,26.20466233214919,2000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
4,0.2181991642559909,0.8375161718211878,False,flat,0.7488587755531202,0.9728548702803477,20,additive,17.481205352232017,1000,False,True,PSD9L59C3HX2,0.6341637226798733,huber_loss,152.685715675354
5,0.07911225931426401,0.8918929860878092,False,linear,2.021405361272702,0.8477719377645536,5,multiplicative,14.171082052063353,2000,True,False,PSD9L59C3HX2,0.5594683964806599,huber_loss,152.685715675354
6,0.23611755523975242,0.7116981884806658,False,linear,1.4379195464361774,0.9099903254136983,10,additive,12.781278821407751,2000,True,False,PSD9L59C3HX2,0.5123117192662923,huber_loss,152.685715675354
7,0.14636096168264784,0.7010184683850226,False,linear,2.240348936692651,0.8182839194121073,5,multiplicative,21.143189920541765,2000,False,False,PSD9L59C3HX2,0.5666107616387033,huber_loss,152.685715675354
8,0.05102833896010761,0.7602902789796706,False,linear,1.7578992096765906,0.8177362694482394,20,multiplicative,16.882624208735397,1000,True,False,PSD9L59C3HX2,0.5583015263811713,huber_loss,152.685715675354
9,0.19742833962118472,0.7608500831713768,False,linear,1.2351848593797645,0.8558451609812011,5,multiplicative,27.075547850125762,1000,False,False,PSD9L59C3HX2,0.5670467547302542,huber_loss,152.685715675354
10,0.10698405036891381,0.828984369182818,False,linear,1.387413603866686,0.8169659130618554,10,multiplicative,27.56673271320806,2000,False,True,PSD9L59C3HX2,0.5663818035363388,huber_loss,152.685715675354
11,0.07858144707291757,0.7252207846014054,False,flat,0.7594615343554556,0.8708221473875344,10,multiplicative,24.05647063636887,1000,True,True,PSD9L59C3HX2,0.662144254942758,huber_loss,152.685715675354
12,0.14104163953737603,0.7899359506158276,False,flat,2.1076650229892215,0.8674574103534661,20,multiplicative,20.770250171844957,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
13,0.05645185150171148,0.7808170316536753,False,flat,1.7276363969333637,0.9890245027094728,20,multiplicative,22.558781963462927,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
14,0.1099495007732223,0.8223386975755141,False,linear,0.9135438745994682,0.8562414204439541,5,additive,11.052901496777597,2000,True,False,PSD9L59C3HX2,0.5588891272267198,huber_loss,152.685715675354
15,0.212139600242852,0.7997268453575177,False,flat,1.4374455208956134,0.8870554048113874,10,multiplicative,12.72164660285304,2000,True,True,PSD9L59C3HX2,0.6594222380464155,huber_loss,152.685715675354
16,0.21769582768236678,0.8783083156044424,False,flat,0.6607871046525562,0.9431432581257515,15,multiplicative,10.308373959600578,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
17,0.11227053243502814,0.7469440959138309,False,flat,0.8869798899311261,0.8149255863519949,20,multiplicative,21.574968147867242,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
18,0.2263707926441228,0.7124197202012345,False,flat,2.2644654619995093,0.9016621591891485,20,multiplicative,12.124870349729754,1000,True,False,PSD9L59C3HX2,0.5200708410011384,huber_loss,152.685715675354
19,0.15304125580904354,0.7263708891254194,False,flat,2.090537118140241,0.8251272004600645,20,additive,21.71705618655726,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
20,0.05652856684141514,0.7249909740797043,False,flat,2.1405839860445655,0.8904047806582263,20,multiplicative,17.681011912751273,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
21,0.18374110406709204,0.851252883638121,False,linear,1.845818561629285,0.9940257103689064,20,multiplicative,21.738880872353135,1000,False,False,PSD9L59C3HX2,0.5022512163811089,huber_loss,152.685715675354
22,0.08378726554320903,0.8859694809102465,False,linear,1.4121178162765575,0.9466021399475351,20,additive,22.185063563670553,1000,True,False,PSD9L59C3HX2,0.5646612652211493,huber_loss,152.685715675354
23,0.16046477911918358,0.7926665143826145,False,linear,2.406392714943017,0.829284907137911,20,multiplicative,21.442471782920546,1000,False,True,PSD9L59C3HX2,0.58372179804583,huber_loss,152.685715675354
24,0.1709684483509225,0.7306575940321949,False,flat,1.4487361002087629,0.9942543623340059,20,multiplicative,16.90171690023588,2000,True,False,PSD9L59C3HX2,0.5200710439702483,huber_loss,152.685715675354
25,0.2418320670186464,0.8393919535801212,False,linear,0.8492196128987608,0.9716238942751196,20,multiplicative,22.32452744435833,1000,False,False,PSD9L59C3HX2,0.5286433789688151,huber_loss,152.685715675354
26,0.2499401886243377,0.8359343868109845,False,flat,0.9672944573608224,0.9131110756595484,20,additive,20.99187606411104,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
27,0.07537968428484024,0.7050443675728678,False,flat,2.4127103013431634,0.9503829614775463,5,multiplicative,29.493107558722947,1000,False,True,PSD9L59C3HX2,0.6737586835984728,huber_loss,152.685715675354
28,0.2141257500733591,0.8748710172402984,False,linear,1.1813437256353356,0.9821572731860284,20,multiplicative,20.10568625310222,1000,False,False,PSD9L59C3HX2,0.5145673560993868,huber_loss,152.685715675354
29,0.24128189844260878,0.7458003511955801,False,flat,1.67164052142441,0.8342251980888398,5,multiplicative,22.97217958293975,1000,True,False,PSD9L59C3HX2,0.520071176844155,huber_loss,152.685715675354
30,0.08241756475542347,0.8012495838461167,False,linear,2.075485756110834,0.8918023734121303,10,multiplicative,13.37238717130953,2000,False,True,PSD9L59C3HX2,0.5666891062957949,huber_loss,152.685715675354
31,0.06351031838956066,0.8486579376304288,False,flat,1.6045799940010226,0.9169559723911854,15,multiplicative,11.228528248860332,1000,True,False,PSD9L59C3HX2,0.5200705695912617,huber_loss,152.685715675354
32,0.17783203617556692,0.7128962210640228,False,linear,2.126615854511803,0.8002421637916317,15,multiplicative,10.420188596989291,1000,False,False,PSD9L59C3HX2,0.5552066168167623,huber_loss,152.685715675354
33,0.11035705655473034,0.8506198453032372,False,flat,0.5126320925703542,0.8439268874058111,15,multiplicative,10.049903759765598,1000,True,True,PSD9L59C3HX2,0.6622919351263364,huber_loss,152.685715675354
34,0.154945113486393,0.8250679927242596,False,flat,1.2035424855790955,0.9809127087019343,15,multiplicative,11.736345723215189,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
35,0.1007590892555274,0.8650623129055308,False,flat,2.4946110291004806,0.9828019502950436,20,multiplicative,19.12620813437101,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
36,0.12245634350192491,0.8454131844730733,False,flat,2.304894278488682,0.94641735840358,15,multiplicative,12.817092852065628,1000,True,False,PSD9L59C3HX2,0.5200707284351228,huber_loss,152.685715675354
37,0.12569607428878218,0.8294614213157551,False,flat,2.430976478024596,0.9754589122696513,15,additive,11.925234213911065,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
38,0.1937602201750041,0.7425062655589109,False,flat,1.0817328719077313,0.9291843976865202,15,additive,12.651986701278094,1000,True,False,PSD9L59C3HX2,0.5200721140035154,huber_loss,152.685715675354
39,0.09324840593790809,0.882431559719303,False,flat,1.9196127122668047,0.8463582871321835,15,additive,13.980631919823907,1000,False,False,PSD9L59C3HX2,0.5139327841167102,huber_loss,152.685715675354
0,0.08171510718371651,0.8113933321666431,False,flat,1.7338321198420603,0.8813872137978478,10,multiplicative,29.218164095927,1000,True,True,PSD9L59C3HX2,1.9032576572538107,poisson_loss,159.28689432144165
1,0.1566527525513173,0.8144985961282067,False,linear,1.6941324455193107,0.8441372425282219,20,additive,23.71230040997222,2000,False,False,PSD9L59C3HX2,5.864784336286254,poisson_loss,159.28689432144165
2,0.13052071845130914,0.85550440228818,False,linear,1.6929046271119388,0.8507079361224338,10,additive,15.357679702319377,2000,False,False,PSD9L59C3HX2,4.724663748977351,poisson_loss,159.28689432144165
3,0.11039137397894977,0.8485294091666264,False,linear,1.955099459894724,0.9714302817133083,5,additive,11.724957238402478,2000,True,True,PSD9L59C3HX2,2.729658026838423,poisson_loss,159.28689432144165
4,0.09742671291167632,0.8081222549099552,False,flat,1.3442712697770518,0.9402219787356152,5,multiplicative,15.068422008810723,1000,True,True,PSD9L59C3HX2,1.9177425602565752,poisson_loss,159.28689432144165
5,0.18722200586232185,0.8366413783449721,False,flat,0.9589928077509882,0.9137359405720726,10,multiplicative,25.19184536801027,2000,False,False,PSD9L59C3HX2,0.9608775384054641,poisson_loss,159.28689432144165
6,0.11661747929251459,0.8345796624517294,False,flat,1.5144848275907759,0.9772703774876976,15,multiplicative,28.243575429961055,2000,True,False,PSD9L59C3HX2,0.9743926393891481,poisson_loss,159.28689432144165
